x,y,utc,discipline,flight_id
926328.1508254416,6476766.205920172,1614867712.0,paragliders,20297124
926329.0109477668,6476775.442185773,1614867712.0,paragliders,20297124
926291.85090994,6476742.097780446,1614867712.0,paragliders,20297124
926489.9211135239,6476811.73156278,1614868480.0,paragliders,20297124
926571.8042350791,6476950.704814733,1614866816.0,paragliders,20297132
927231.4666154649,6477856.224746025,1616675840.0,paragliders,20297975
926559.5748482785,6477003.136924029,1617027200.0,paragliders,20298337
926542.8048015601,6477008.423534712,1617027200.0,paragliders,20298337
926528.841413444,6476985.083789922,1617027200.0,paragliders,20298337
926513.9961011016,6476979.811770652,1617027200.0,paragliders,20298337
926542.6475001188,6476978.395707951,1617027200.0,paragliders,20298337
926683.7271903801,6477112.597016097,1617112832.0,paragliders,20298457
926009.166577577,6476081.405656402,1616674432.0,paragliders,20298538
925186.3372537397,6479195.5045041535,1617287296.0,paragliders,20298822
926862.7021037295,6477203.435362231,1617277568.0,paragliders,20299048
926747.2685869832,6477196.726450057,1617279872.0,paragliders,20299169
925296.6812401902,6478737.168350227,1617286400.0,paragliders,20299460
927547.7326428866,6477791.976329897,1620042496.0,paragliders,20300091
929223.3111792381,6479590.440189425,1620044416.0,paragliders,20300091
928990.9494513328,6478381.447044919,1620040832.0,paragliders,20300108
927510.1558710351,6479930.979625891,1620046592.0,paragliders,20300108
925730.2148759303,6475297.423070031,1620050432.0,paragliders,20300221
925718.6382025653,6475296.001915123,1620050432.0,paragliders,20300221
925692.8910407749,6475330.008354908,1620050432.0,paragliders,20300221
929115.7792342483,6478264.091730959,1620040832.0,paragliders,20300223
926612.3300385795,6477006.83352042,1620042752.0,paragliders,20300235
926031.9203666756,6475948.797144301,1620044672.0,paragliders,20300272
926878.9924804969,6477193.013496202,1620044928.0,paragliders,20300272
926104.5776363447,6475851.594383779,1620045824.0,paragliders,20300278
927014.3753679999,6477467.6986620985,1621777408.0,paragliders,20300807
925993.4486566923,6476082.206731121,1622031488.0,paragliders,20300961
926723.0518574528,6476979.805246271,1621774336.0,paragliders,20300964
929526.6883277204,6477096.863652444,1621943168.0,paragliders,20301022
926911.9119073291,6477216.514676994,1622030720.0,paragliders,20301079
925773.5252250253,6475503.400363593,1622038400.0,paragliders,20301097
926901.194159804,6477193.121660538,1622033024.0,paragliders,20301104
926073.7349935932,6476486.630888007,1622206336.0,paragliders,20301386
925576.6668389502,6475104.776770513,1622201344.0,paragliders,20301499
925525.2176098393,6475101.24846965,1622201472.0,paragliders,20301499
925521.6814260005,6475073.809727823,1622201472.0,paragliders,20301499
927157.034328747,6477472.707332223,1622201856.0,paragliders,20301499
927200.8303880292,6477537.193880724,1622201856.0,paragliders,20301499
925867.6443308697,6475789.512642648,1622375936.0,paragliders,20301699
926165.0778476069,6476471.983538936,1622376064.0,paragliders,20301699
927475.7900168252,6479757.110167918,1622376448.0,paragliders,20301699
927406.9926869812,6478920.6379903825,1622376448.0,paragliders,20301717
927436.2762528426,6478923.54547846,1622376448.0,paragliders,20301717
926130.9885833038,6476644.742494326,1622373504.0,paragliders,20301718
926947.1704824332,6477271.840103885,1622374272.0,paragliders,20301750
926900.5940222695,6477222.368791375,1622374144.0,paragliders,20301766
927041.4111504566,6477359.413377044,1622374400.0,paragliders,20301793
925854.7044200122,6475427.259972585,1622462976.0,paragliders,20301876
926574.6618971479,6476923.308481106,1622203776.0,paragliders,20302547
926491.135197489,6476835.390524002,1623500288.0,paragliders,20302983
926560.3097428838,6476811.130678541,1623500288.0,paragliders,20302983
926522.7627366142,6476801.534691304,1623500288.0,paragliders,20302983
926510.8854544399,6476825.607761486,1623500288.0,paragliders,20302983
926511.3372662729,6476832.011126718,1623500288.0,paragliders,20302983
926512.7557337318,6476838.346636121,1623500288.0,paragliders,20302983
926545.8207777248,6476871.8086046055,1623500288.0,paragliders,20302983
926405.6332081561,6476809.514424507,1623500032.0,paragliders,20303124
926146.3355597863,6476603.139721595,1623671552.0,paragliders,20303274
926855.2863624212,6477290.078804327,1623671680.0,paragliders,20303274
926564.0570376293,6475150.155170799,1623761536.0,paragliders,20303420
