configuration,window_s,cell,component,point,low,high,se
calendar_1day_seed20260921,10_100,alt1_closed_experts,altitude_equipment,-0.0005755790146646511,-0.0017323728899032332,0.0005436789487208381,0.0006948933273871713
calendar_1day_seed20260921,10_100,alt1_closed_experts,circuit_equipment,-0.0008326517849240878,-0.0015907650728806733,-6.117980753904193e-05,0.000473497300634665
calendar_1day_seed20260921,10_100,alt1_closed_experts,three_way,-0.0024168937635979937,-0.003597272970253107,-0.0012766171237667057,0.0006929921722294952
calendar_1day_seed20260921,10_100,alt2_open_beginners,altitude,0.002302667862757901,0.0013897725628971402,0.0031435469257548696,0.0005385076100146366
calendar_1day_seed20260921,10_100,alt2_open_beginners,circuit,0.005901530327626636,0.005017695764941843,0.00678870425591781,0.0005275348123378353
calendar_1day_seed20260921,10_100,alt2_open_beginners,equipment,-0.0068656341311144065,-0.007647681894113578,-0.006116140077793187,0.0004641765509424187
calendar_1day_seed20260921,10_100,alt2_open_beginners,altitude_circuit,-0.006751410398615154,-0.007654031228979313,-0.005861124456691885,0.0005417595429017308
calendar_1day_seed20260921,10_100,alt2_open_beginners,altitude_equipment,-0.0008398737473496176,-0.001622718700847159,-2.4373751486056846e-05,0.0004839172675665349
calendar_1day_seed20260921,10_100,alt2_open_beginners,circuit_equipment,-0.0008326517849239767,-0.0015907650728806733,-6.117980753903638e-05,0.0004734973006346645
calendar_1day_seed20260921,10_100,alt2_open_beginners,three_way,0.0012687366162951186,0.00046241170564667014,0.0020911226076171293,0.00048762895094519974
calendar_1day_seed20260921,10_100,alt2_open_experts,altitude,0.002302667862757901,0.0013897725628971402,0.0031435469257548696,0.0005385076100146366
calendar_1day_seed20260921,10_100,alt2_open_experts,circuit,0.005901530327626636,0.005017695764941843,0.00678870425591781,0.0005275348123378353
calendar_1day_seed20260921,10_100,alt2_open_experts,equipment,0.0068656341311145175,0.006116140077793297,0.007647681894113578,0.0004641765509424115
calendar_1day_seed20260921,10_100,alt2_open_experts,altitude_circuit,-0.006751410398615154,-0.007654031228979313,-0.005861124456691885,0.0005417595429017308
calendar_1day_seed20260921,10_100,alt2_open_experts,altitude_equipment,0.0008398737473493956,2.437375148586209e-05,0.001622718700847264,0.0004839172675665216
calendar_1day_seed20260921,10_100,alt2_open_experts,circuit_equipment,0.0008326517849238657,6.11798075389301e-05,0.001590765072880451,0.0004734973006346584
calendar_1day_seed20260921,10_100,alt2_open_experts,three_way,-0.0012687366162947855,-0.0020911226076171354,-0.000462411705646982,0.0004876289509451934
calendar_1day_seed20260921,10_100,alt2_closed_beginners,altitude,0.002302667862757901,0.0013897725628971402,0.0031435469257548696,0.0005385076100146366
calendar_1day_seed20260921,10_100,alt2_closed_beginners,circuit,-0.005901530327626525,-0.00678870425591771,-0.0050176957649418485,0.0005275348123378446
calendar_1day_seed20260921,10_100,alt2_closed_beginners,equipment,-0.0068656341311144065,-0.007647681894113578,-0.006116140077793187,0.0004641765509424187
calendar_1day_seed20260921,10_100,alt2_closed_beginners,altitude_circuit,0.006751410398614821,0.005861124456691985,0.007654031228979413,0.0005417595429017425
calendar_1day_seed20260921,10_100,alt2_closed_beginners,altitude_equipment,-0.0008398737473496176,-0.001622718700847159,-2.4373751486056846e-05,0.0004839172675665349
calendar_1day_seed20260921,10_100,alt2_closed_beginners,circuit_equipment,0.0008326517849238657,6.117980753924097e-05,0.0015907650728804457,0.000473497300634659
calendar_1day_seed20260921,10_100,alt2_closed_beginners,three_way,-0.0012687366162947855,-0.0020911226076173353,-0.0004624117056467711,0.0004876289509451953
calendar_1day_seed20260921,10_100,alt2_closed_experts,altitude,0.002302667862757901,0.0013897725628971402,0.0031435469257548696,0.0005385076100146366
calendar_1day_seed20260921,10_100,alt2_closed_experts,circuit,-0.005901530327626525,-0.00678870425591771,-0.0050176957649418485,0.0005275348123378446
calendar_1day_seed20260921,10_100,alt2_closed_experts,equipment,0.0068656341311145175,0.006116140077793297,0.007647681894113578,0.0004641765509424115
calendar_1day_seed20260921,10_100,alt2_closed_experts,altitude_circuit,0.006751410398614821,0.005861124456691985,0.007654031228979413,0.0005417595429017425
calendar_1day_seed20260921,10_100,alt2_closed_experts,altitude_equipment,0.0008398737473493956,2.437375148586209e-05,0.001622718700847264,0.0004839172675665216
calendar_1day_seed20260921,10_100,alt2_closed_experts,circuit_equipment,-0.0008326517849240878,-0.0015907650728806733,-6.117980753904193e-05,0.000473497300634665
calendar_1day_seed20260921,10_100,alt2_closed_experts,three_way,0.0012687366162952296,0.0004624117056464481,0.0020911226076171293,0.0004876289509452027
calendar_1day_seed20260921,10_100,alt3_open_beginners,altitude,0.007439899518701276,0.006409194084088221,0.008486785677735269,0.0006293824078136262
calendar_1day_seed20260921,10_100,alt3_open_beginners,circuit,0.005901530327626636,0.005017695764941843,0.00678870425591781,0.0005275348123378353
calendar_1day_seed20260921,10_100,alt3_open_beginners,equipment,-0.0068656341311144065,-0.007647681894113578,-0.006116140077793187,0.0004641765509424187
calendar_1day_seed20260921,10_100,alt3_open_beginners,altitude_circuit,-0.007843071241284472,-0.008741509459412784,-0.006963188546287414,0.0005575734945411493
calendar_1day_seed20260921,10_100,alt3_open_beginners,altitude_equipment,2.8143803518787536e-06,-0.0008094127401700124,0.0008115794534413244,0.0005054029902255856
calendar_1day_seed20260921,10_100,alt3_open_beginners,circuit_equipment,-0.0008326517849239767,-0.0015907650728806733,-6.117980753903638e-05,0.0004734973006346645
calendar_1day_seed20260921,10_100,alt3_open_beginners,three_way,0.0021607440753225182,0.001364808352676522,0.002908475101037788,0.0004769221199456847
calendar_1day_seed20260921,10_100,alt3_open_experts,altitude,0.007439899518701276,0.006409194084088221,0.008486785677735269,0.0006293824078136262
calendar_1day_seed20260921,10_100,alt3_open_experts,circuit,0.005901530327626636,0.005017695764941843,0.00678870425591781,0.0005275348123378353
calendar_1day_seed20260921,10_100,alt3_open_experts,equipment,0.0068656341311145175,0.006116140077793297,0.007647681894113578,0.0004641765509424115
calendar_1day_seed20260921,10_100,alt3_open_experts,altitude_circuit,-0.007843071241284472,-0.008741509459412784,-0.006963188546287414,0.0005575734945411493
calendar_1day_seed20260921,10_100,alt3_open_experts,altitude_equipment,-2.8143803518787536e-06,-0.0008115794534413302,0.0008094127401698012,0.0005054029902255725
calendar_1day_seed20260921,10_100,alt3_open_experts,circuit_equipment,0.0008326517849238657,6.11798075389301e-05,0.001590765072880451,0.0004734973006346584
calendar_1day_seed20260921,10_100,alt3_open_experts,three_way,-0.002160744075322407,-0.0029084751010378883,-0.0013648083526765168,0.0004769221199456684
calendar_1day_seed20260921,10_100,alt3_closed_beginners,altitude,0.007439899518701276,0.006409194084088221,0.008486785677735269,0.0006293824078136262
calendar_1day_seed20260921,10_100,alt3_closed_beginners,circuit,-0.005901530327626525,-0.00678870425591771,-0.0050176957649418485,0.0005275348123378446
calendar_1day_seed20260921,10_100,alt3_closed_beginners,equipment,-0.0068656341311144065,-0.007647681894113578,-0.006116140077793187,0.0004641765509424187
calendar_1day_seed20260921,10_100,alt3_closed_beginners,altitude_circuit,0.00784307124128436,0.006963188546287407,0.008741509459412882,0.0005575734945411533
calendar_1day_seed20260921,10_100,alt3_closed_beginners,altitude_equipment,2.8143803518787536e-06,-0.0008094127401700124,0.0008115794534413244,0.0005054029902255856
calendar_1day_seed20260921,10_100,alt3_closed_beginners,circuit_equipment,0.0008326517849238657,6.117980753924097e-05,0.0015907650728804457,0.000473497300634659
calendar_1day_seed20260921,10_100,alt3_closed_beginners,three_way,-0.002160744075322407,-0.002908475101037772,-0.0013648083526765114,0.00047692211994567336
calendar_1day_seed20260921,10_100,alt3_closed_experts,altitude,0.007439899518701276,0.006409194084088221,0.008486785677735269,0.0006293824078136262
calendar_1day_seed20260921,10_100,alt3_closed_experts,circuit,-0.005901530327626525,-0.00678870425591771,-0.0050176957649418485,0.0005275348123378446
calendar_1day_seed20260921,10_100,alt3_closed_experts,equipment,0.0068656341311145175,0.006116140077793297,0.007647681894113578,0.0004641765509424115
calendar_1day_seed20260921,10_100,alt3_closed_experts,altitude_circuit,0.00784307124128436,0.006963188546287407,0.008741509459412882,0.0005575734945411533
calendar_1day_seed20260921,10_100,alt3_closed_experts,altitude_equipment,-2.8143803518787536e-06,-0.0008115794534413302,0.0008094127401698012,0.0005054029902255725
calendar_1day_seed20260921,10_100,alt3_closed_experts,circuit_equipment,-0.0008326517849240878,-0.0015907650728806733,-6.117980753904193e-05,0.000473497300634665
calendar_1day_seed20260921,10_100,alt3_closed_experts,three_way,0.0021607440753226292,0.001364808352676744,0.0029084751010378883,0.0004769221199456824
calendar_1day_seed20260921,100_1000,alt0_open_beginners,altitude,0.00446475135722757,0.0016976830004158893,0.0072311024231113685,0.0016660332515402625
calendar_1day_seed20260921,100_1000,alt0_open_beginners,circuit,0.020863782910879092,0.0198237202811505,0.021971788036375128,0.0006581960681568659
calendar_1day_seed20260921,100_1000,alt0_open_beginners,equipment,-0.004479963147880461,-0.005482723040175652,-0.003496092908555959,0.0005856611533706565
calendar_1day_seed20260921,100_1000,alt0_open_beginners,altitude_circuit,0.018490889488028905,0.01571257843501698,0.02135190737783315,0.0016741193778392434
calendar_1day_seed20260921,100_1000,alt0_open_beginners,altitude_equipment,0.0003566302564599333,-0.002437508045867731,0.003056365939683191,0.0016626574675007186
calendar_1day_seed20260921,100_1000,alt0_open_beginners,circuit_equipment,-0.0012113738103691762,-0.002184819348703354,-0.00020168525580034914,0.0006024900395786702
calendar_1day_seed20260921,100_1000,alt0_open_beginners,three_way,0.000874669148889784,-0.0017554163509610815,0.003711961005983604,0.0016431026372266831
calendar_1day_seed20260921,100_1000,alt0_open_experts,altitude,0.00446475135722757,0.0016976830004158893,0.0072311024231113685,0.0016660332515402625
calendar_1day_seed20260921,100_1000,alt0_open_experts,circuit,0.020863782910879092,0.0198237202811505,0.021971788036375128,0.0006581960681568659
calendar_1day_seed20260921,100_1000,alt0_open_experts,equipment,0.004479963147880572,0.003496092908555748,0.005482723040175647,0.0005856611533706553
calendar_1day_seed20260921,100_1000,alt0_open_experts,altitude_circuit,0.018490889488028905,0.01571257843501698,0.02135190737783315,0.0016741193778392434
calendar_1day_seed20260921,100_1000,alt0_open_experts,altitude_equipment,-0.0003566302564600443,-0.003056365939683498,0.0024375080458676366,0.0016626574675007305
calendar_1day_seed20260921,100_1000,alt0_open_experts,circuit_equipment,0.0012113738103690652,0.00020168525580013805,0.0021848193487034586,0.0006024900395786648
calendar_1day_seed20260921,100_1000,alt0_open_experts,three_way,-0.0008746691488895619,-0.0037119610059836218,0.0017554163509612842,0.00164310263722669
calendar_1day_seed20260921,100_1000,alt0_closed_beginners,altitude,0.00446475135722757,0.0016976830004158893,0.0072311024231113685,0.0016660332515402625
calendar_1day_seed20260921,100_1000,alt0_closed_beginners,circuit,-0.02086378291087898,-0.021971788036375332,-0.019823720281150713,0.0006581960681568681
calendar_1day_seed20260921,100_1000,alt0_closed_beginners,equipment,-0.004479963147880461,-0.005482723040175652,-0.003496092908555959,0.0005856611533706565
calendar_1day_seed20260921,100_1000,alt0_closed_beginners,altitude_circuit,-0.018490889488029127,-0.021351907377833147,-0.015712578435016767,0.0016741193778392492
calendar_1day_seed20260921,100_1000,alt0_closed_beginners,altitude_equipment,0.0003566302564599333,-0.002437508045867731,0.003056365939683191,0.0016626574675007186
calendar_1day_seed20260921,100_1000,alt0_closed_beginners,circuit_equipment,0.0012113738103690652,0.00020168525580035454,0.002184819348703242,0.0006024900395786568
calendar_1day_seed20260921,100_1000,alt0_closed_beginners,three_way,-0.0008746691488895619,-0.0037119610059836274,0.0017554163509613896,0.0016431026372267018
calendar_1day_seed20260921,100_1000,alt0_closed_experts,altitude,0.00446475135722757,0.0016976830004158893,0.0072311024231113685,0.0016660332515402625
calendar_1day_seed20260921,100_1000,alt0_closed_experts,circuit,-0.02086378291087898,-0.021971788036375332,-0.019823720281150713,0.0006581960681568681
calendar_1day_seed20260921,100_1000,alt0_closed_experts,equipment,0.004479963147880572,0.003496092908555748,0.005482723040175647,0.0005856611533706553
calendar_1day_seed20260921,100_1000,alt0_closed_experts,altitude_circuit,-0.018490889488029127,-0.021351907377833147,-0.015712578435016767,0.0016741193778392492
calendar_1day_seed20260921,100_1000,alt0_closed_experts,altitude_equipment,-0.0003566302564600443,-0.003056365939683498,0.0024375080458676366,0.0016626574675007305
calendar_1day_seed20260921,100_1000,alt0_closed_experts,circuit_equipment,-0.0012113738103692873,-0.0021848193487035653,-0.00020168525580056563,0.0006024900395786649
calendar_1day_seed20260921,100_1000,alt0_closed_experts,three_way,0.000874669148889784,-0.0017554163509611925,0.0037119610059836096,0.0016431026372266879
calendar_1day_seed20260921,100_1000,alt1_open_beginners,altitude,0.00098210520750186,-0.0006529912417889917,0.0024507597657183965,0.0009456244183539402
calendar_1day_seed20260921,100_1000,alt1_open_beginners,circuit,0.020863782910879092,0.0198237202811505,0.021971788036375128,0.0006581960681568659
calendar_1day_seed20260921,100_1000,alt1_open_beginners,equipment,-0.004479963147880461,-0.005482723040175652,-0.003496092908555959,0.0005856611533706565
calendar_1day_seed20260921,100_1000,alt1_open_beginners,altitude_circuit,0.013519464972824968,0.01205072917724075,0.015005303500703403,0.0009282348370128782
calendar_1day_seed20260921,100_1000,alt1_open_beginners,altitude_equipment,0.001092535487124957,-0.00033974290918269986,0.0026497901255256415,0.000897670408111948
calendar_1day_seed20260921,100_1000,alt1_open_beginners,circuit_equipment,-0.0012113738103691762,-0.002184819348703354,-0.00020168525580034914,0.0006024900395786702
calendar_1day_seed20260921,100_1000,alt1_open_beginners,three_way,-0.0039110466564746815,-0.00535936652309309,-0.0024551374180157184,0.0008910208223338141
calendar_1day_seed20260921,100_1000,alt1_open_experts,altitude,0.00098210520750186,-0.0006529912417889917,0.0024507597657183965,0.0009456244183539402
calendar_1day_seed20260921,100_1000,alt1_open_experts,circuit,0.020863782910879092,0.0198237202811505,0.021971788036375128,0.0006581960681568659
calendar_1day_seed20260921,100_1000,alt1_open_experts,equipment,0.004479963147880572,0.003496092908555748,0.005482723040175647,0.0005856611533706553
calendar_1day_seed20260921,100_1000,alt1_open_experts,altitude_circuit,0.013519464972824968,0.01205072917724075,0.015005303500703403,0.0009282348370128782
calendar_1day_seed20260921,100_1000,alt1_open_experts,altitude_equipment,-0.001092535487124957,-0.0026497901255257417,0.0003397429091824941,0.000897670408111953
calendar_1day_seed20260921,100_1000,alt1_open_experts,circuit_equipment,0.0012113738103690652,0.00020168525580013805,0.0021848193487034586,0.0006024900395786648
calendar_1day_seed20260921,100_1000,alt1_open_experts,three_way,0.0039110466564746815,0.002455137418015718,0.005359366523093,0.0008910208223338156
calendar_1day_seed20260921,100_1000,alt1_closed_beginners,altitude,0.00098210520750186,-0.0006529912417889917,0.0024507597657183965,0.0009456244183539402
calendar_1day_seed20260921,100_1000,alt1_closed_beginners,circuit,-0.02086378291087898,-0.021971788036375332,-0.019823720281150713,0.0006581960681568681
calendar_1day_seed20260921,100_1000,alt1_closed_beginners,equipment,-0.004479963147880461,-0.005482723040175652,-0.003496092908555959,0.0005856611533706565
calendar_1day_seed20260921,100_1000,alt1_closed_beginners,altitude_circuit,-0.01351946497282508,-0.015005303500703181,-0.012050729177240744,0.0009282348370128771
calendar_1day_seed20260921,100_1000,alt1_closed_beginners,altitude_equipment,0.001092535487124957,-0.00033974290918269986,0.0026497901255256415,0.000897670408111948
calendar_1day_seed20260921,100_1000,alt1_closed_beginners,circuit_equipment,0.0012113738103690652,0.00020168525580035454,0.002184819348703242,0.0006024900395786568
calendar_1day_seed20260921,100_1000,alt1_closed_beginners,three_way,0.0039110466564746815,0.002455137418015402,0.005359366523093306,0.0008910208223338161
calendar_1day_seed20260921,100_1000,alt1_closed_experts,altitude,0.00098210520750186,-0.0006529912417889917,0.0024507597657183965,0.0009456244183539402
calendar_1day_seed20260921,100_1000,alt1_closed_experts,circuit,-0.02086378291087898,-0.021971788036375332,-0.019823720281150713,0.0006581960681568681
calendar_1day_seed20260921,100_1000,alt1_closed_experts,equipment,0.004479963147880572,0.003496092908555748,0.005482723040175647,0.0005856611533706553
calendar_1day_seed20260921,100_1000,alt1_closed_experts,altitude_circuit,-0.01351946497282508,-0.015005303500703181,-0.012050729177240744,0.0009282348370128771
calendar_1day_seed20260921,100_1000,alt1_closed_experts,altitude_equipment,-0.001092535487124957,-0.0026497901255257417,0.0003397429091824941,0.000897670408111953
calendar_1day_seed20260921,100_1000,alt1_closed_experts,circuit_equipment,-0.0012113738103692873,-0.0021848193487035653,-0.00020168525580056563,0.0006024900395786649
calendar_1day_seed20260921,100_1000,alt1_closed_experts,three_way,-0.0039110466564744595,-0.005359366523093318,-0.0024551374180158294,0.0008910208223338113
calendar_1day_seed20260921,100_1000,alt2_open_beginners,altitude,-0.0031865440313145754,-0.004332133505627745,-0.0020749606746697847,0.0006761816879633313
calendar_1day_seed20260921,100_1000,alt2_open_beginners,circuit,0.020863782910879092,0.0198237202811505,0.021971788036375128,0.0006581960681568659
calendar_1day_seed20260921,100_1000,alt2_open_beginners,equipment,-0.004479963147880461,-0.005482723040175652,-0.003496092908555959,0.0005856611533706565
calendar_1day_seed20260921,100_1000,alt2_open_beginners,altitude_circuit,-0.013946640061051063,-0.015057895048530823,-0.012866645033673874,0.0006603992413863113
calendar_1day_seed20260921,100_1000,alt2_open_beginners,altitude_equipment,-0.0015685597639324422,-0.002551082546160821,-0.0005275764429211686,0.0006224990572758095
calendar_1day_seed20260921,100_1000,alt2_open_beginners,circuit_equipment,-0.0012113738103691762,-0.002184819348703354,-0.00020168525580034914,0.0006024900395786702
calendar_1day_seed20260921,100_1000,alt2_open_beginners,three_way,0.0005112529765112228,-0.0005206838819246717,0.001458019251860848,0.0006127863882207085
calendar_1day_seed20260921,100_1000,alt2_open_experts,altitude,-0.0031865440313145754,-0.004332133505627745,-0.0020749606746697847,0.0006761816879633313
calendar_1day_seed20260921,100_1000,alt2_open_experts,circuit,0.020863782910879092,0.0198237202811505,0.021971788036375128,0.0006581960681568659
calendar_1day_seed20260921,100_1000,alt2_open_experts,equipment,0.004479963147880572,0.003496092908555748,0.005482723040175647,0.0005856611533706553
calendar_1day_seed20260921,100_1000,alt2_open_experts,altitude_circuit,-0.013946640061051063,-0.015057895048530823,-0.012866645033673874,0.0006603992413863113
calendar_1day_seed20260921,100_1000,alt2_open_experts,altitude_equipment,0.0015685597639323312,0.0005275764429212792,0.0025510825461609156,0.0006224990572758043
calendar_1day_seed20260921,100_1000,alt2_open_experts,circuit_equipment,0.0012113738103690652,0.00020168525580013805,0.0021848193487034586,0.0006024900395786648
calendar_1day_seed20260921,100_1000,alt2_open_experts,three_way,-0.0005112529765112228,-0.0014580192518603263,0.0005206838819244607,0.0006127863882207014
calendar_1day_seed20260921,100_1000,alt2_closed_beginners,altitude,-0.0031865440313145754,-0.004332133505627745,-0.0020749606746697847,0.0006761816879633313
calendar_1day_seed20260921,100_1000,alt2_closed_beginners,circuit,-0.02086378291087898,-0.021971788036375332,-0.019823720281150713,0.0006581960681568681
calendar_1day_seed20260921,100_1000,alt2_closed_beginners,equipment,-0.004479963147880461,-0.005482723040175652,-0.003496092908555959,0.0005856611533706565
calendar_1day_seed20260921,100_1000,alt2_closed_beginners,altitude_circuit,0.013946640061050952,0.012866645033673862,0.015057895048530811,0.0006603992413863115
calendar_1day_seed20260921,100_1000,alt2_closed_beginners,altitude_equipment,-0.0015685597639324422,-0.002551082546160821,-0.0005275764429211686,0.0006224990572758095
calendar_1day_seed20260921,100_1000,alt2_closed_beginners,circuit_equipment,0.0012113738103690652,0.00020168525580035454,0.002184819348703242,0.0006024900395786568
calendar_1day_seed20260921,100_1000,alt2_closed_beginners,three_way,-0.0005112529765111118,-0.0014580192518604373,0.0005206838819244663,0.0006127863882206921
calendar_1day_seed20260921,100_1000,alt2_closed_experts,altitude,-0.0031865440313145754,-0.004332133505627745,-0.0020749606746697847,0.0006761816879633313
calendar_1day_seed20260921,100_1000,alt2_closed_experts,circuit,-0.02086378291087898,-0.021971788036375332,-0.019823720281150713,0.0006581960681568681
calendar_1day_seed20260921,100_1000,alt2_closed_experts,equipment,0.004479963147880572,0.003496092908555748,0.005482723040175647,0.0005856611533706553
calendar_1day_seed20260921,100_1000,alt2_closed_experts,altitude_circuit,0.013946640061050952,0.012866645033673862,0.015057895048530811,0.0006603992413863115
calendar_1day_seed20260921,100_1000,alt2_closed_experts,altitude_equipment,0.0015685597639323312,0.0005275764429212792,0.0025510825461609156,0.0006224990572758043
calendar_1day_seed20260921,100_1000,alt2_closed_experts,circuit_equipment,-0.0012113738103692873,-0.0021848193487035653,-0.00020168525580056563,0.0006024900395786649
calendar_1day_seed20260921,100_1000,alt2_closed_experts,three_way,0.0005112529765114449,-0.0005206838819245774,0.001458019251860959,0.0006127863882207024
calendar_1day_seed20260921,100_1000,alt3_open_beginners,altitude,-0.0022603125334146323,-0.0035832668041301426,-0.0009255646186653039,0.0007953968385390768
calendar_1day_seed20260921,100_1000,alt3_open_beginners,circuit,0.020863782910879092,0.0198237202811505,0.021971788036375128,0.0006581960681568659
calendar_1day_seed20260921,100_1000,alt3_open_beginners,equipment,-0.004479963147880461,-0.005482723040175652,-0.003496092908555959,0.0005856611533706565
calendar_1day_seed20260921,100_1000,alt3_open_beginners,altitude_circuit,-0.018063714399803033,-0.01931098631320032,-0.016927733507811557,0.0007233257991614092
calendar_1day_seed20260921,100_1000,alt3_open_beginners,altitude_equipment,0.00011939402034744084,-0.0009131898548432549,0.00120440055962393,0.0006350046579853877
calendar_1day_seed20260921,100_1000,alt3_open_beginners,circuit_equipment,-0.0012113738103691762,-0.002184819348703354,-0.00020168525580034914,0.0006024900395786702
calendar_1day_seed20260921,100_1000,alt3_open_beginners,three_way,0.0025251245310736747,0.0014780972234486765,0.003490432838571006,0.0006072279607564634
calendar_1day_seed20260921,100_1000,alt3_open_experts,altitude,-0.0022603125334146323,-0.0035832668041301426,-0.0009255646186653039,0.0007953968385390768
calendar_1day_seed20260921,100_1000,alt3_open_experts,circuit,0.020863782910879092,0.0198237202811505,0.021971788036375128,0.0006581960681568659
calendar_1day_seed20260921,100_1000,alt3_open_experts,equipment,0.004479963147880572,0.003496092908555748,0.005482723040175647,0.0005856611533706553
calendar_1day_seed20260921,100_1000,alt3_open_experts,altitude_circuit,-0.018063714399803033,-0.01931098631320032,-0.016927733507811557,0.0007233257991614092
calendar_1day_seed20260921,100_1000,alt3_open_experts,altitude_equipment,-0.00011939402034755187,-0.0012044005596241526,0.0009131898548433715,0.0006350046579853855
calendar_1day_seed20260921,100_1000,alt3_open_experts,circuit_equipment,0.0012113738103690652,0.00020168525580013805,0.0021848193487034586,0.0006024900395786648
calendar_1day_seed20260921,100_1000,alt3_open_experts,three_way,-0.0025251245310734527,-0.0034904328385707895,-0.0014780972234484664,0.0006072279607564664
calendar_1day_seed20260921,100_1000,alt3_closed_beginners,altitude,-0.0022603125334146323,-0.0035832668041301426,-0.0009255646186653039,0.0007953968385390768
calendar_1day_seed20260921,100_1000,alt3_closed_beginners,circuit,-0.02086378291087898,-0.021971788036375332,-0.019823720281150713,0.0006581960681568681
calendar_1day_seed20260921,100_1000,alt3_closed_beginners,equipment,-0.004479963147880461,-0.005482723040175652,-0.003496092908555959,0.0005856611533706565
calendar_1day_seed20260921,100_1000,alt3_closed_beginners,altitude_circuit,0.01806371439980292,0.016927733507811564,0.01931098631320032,0.0007233257991614106
calendar_1day_seed20260921,100_1000,alt3_closed_beginners,altitude_equipment,0.00011939402034744084,-0.0009131898548432549,0.00120440055962393,0.0006350046579853877
calendar_1day_seed20260921,100_1000,alt3_closed_beginners,circuit_equipment,0.0012113738103690652,0.00020168525580035454,0.002184819348703242,0.0006024900395786568
calendar_1day_seed20260921,100_1000,alt3_closed_beginners,three_way,-0.0025251245310736747,-0.003490432838570884,-0.001478097223448461,0.0006072279607564576
calendar_1day_seed20260921,100_1000,alt3_closed_experts,altitude,-0.0022603125334146323,-0.0035832668041301426,-0.0009255646186653039,0.0007953968385390768
calendar_1day_seed20260921,100_1000,alt3_closed_experts,circuit,-0.02086378291087898,-0.021971788036375332,-0.019823720281150713,0.0006581960681568681
calendar_1day_seed20260921,100_1000,alt3_closed_experts,equipment,0.004479963147880572,0.003496092908555748,0.005482723040175647,0.0005856611533706553
calendar_1day_seed20260921,100_1000,alt3_closed_experts,altitude_circuit,0.01806371439980292,0.016927733507811564,0.01931098631320032,0.0007233257991614106
calendar_1day_seed20260921,100_1000,alt3_closed_experts,altitude_equipment,-0.00011939402034755187,-0.0012044005596241526,0.0009131898548433715,0.0006350046579853855
calendar_1day_seed20260921,100_1000,alt3_closed_experts,circuit_equipment,-0.0012113738103692873,-0.0021848193487035653,-0.00020168525580056563,0.0006024900395786649
calendar_1day_seed20260921,100_1000,alt3_closed_experts,three_way,0.0025251245310737858,0.0014780972234484655,0.0034904328385709947,0.0006072279607564567
calendar_1day_seed20260921,1000_10000,alt0_open_beginners,altitude,0.020503148045126207,0.009432636690021999,0.02981914796348657,0.0062780621988002125
calendar_1day_seed20260921,1000_10000,alt0_open_beginners,circuit,0.12461529675840466,0.12096076501557995,0.12920712733484027,0.0025301351624061525
calendar_1day_seed20260921,1000_10000,alt0_open_beginners,equipment,-0.016693495105728928,-0.020835949817124083,-0.012601280810234313,0.002513458343547448
calendar_1day_seed20260921,1000_10000,alt0_open_beginners,altitude_circuit,0.047668159010264666,0.038410662422535304,0.05907941554620298,0.006272130382836703
calendar_1day_seed20260921,1000_10000,alt0_open_beginners,altitude_equipment,0.0037710243837919544,-0.008040717281776594,0.0159754711795379,0.007063462658755166
calendar_1day_seed20260921,1000_10000,alt0_open_beginners,circuit_equipment,0.0044737720595444674,0.00014590824360702898,0.00869903831207579,0.00252439050566663
calendar_1day_seed20260921,1000_10000,alt0_open_beginners,three_way,0.004486531743835398,-0.007488488479273848,0.01664471931396543,0.007135374912354623
calendar_1day_seed20260921,1000_10000,alt0_open_experts,altitude,0.020503148045126207,0.009432636690021999,0.02981914796348657,0.0062780621988002125
calendar_1day_seed20260921,1000_10000,alt0_open_experts,circuit,0.12461529675840466,0.12096076501557995,0.12920712733484027,0.0025301351624061525
calendar_1day_seed20260921,1000_10000,alt0_open_experts,equipment,0.01669349510572904,0.0126012808102341,0.020835949817123976,0.0025134583435474514
calendar_1day_seed20260921,1000_10000,alt0_open_experts,altitude_circuit,0.047668159010264666,0.038410662422535304,0.05907941554620298,0.006272130382836703
calendar_1day_seed20260921,1000_10000,alt0_open_experts,altitude_equipment,-0.0037710243837920654,-0.015975471179538115,0.008040717281776492,0.007063462658755167
calendar_1day_seed20260921,1000_10000,alt0_open_experts,circuit_equipment,-0.0044737720595444674,-0.008699038312075575,-0.00014590824360723517,0.0025243905056666354
calendar_1day_seed20260921,1000_10000,alt0_open_experts,three_way,-0.004486531743835398,-0.01664471931396514,0.0074884884792739605,0.007135374912354619
calendar_1day_seed20260921,1000_10000,alt0_closed_beginners,altitude,0.020503148045126207,0.009432636690021999,0.02981914796348657,0.0062780621988002125
calendar_1day_seed20260921,1000_10000,alt0_closed_beginners,circuit,-0.12461529675840477,-0.1292071273348402,-0.12096076501557995,0.002530135162406156
calendar_1day_seed20260921,1000_10000,alt0_closed_beginners,equipment,-0.016693495105728928,-0.020835949817124083,-0.012601280810234313,0.002513458343547448
calendar_1day_seed20260921,1000_10000,alt0_closed_beginners,altitude_circuit,-0.047668159010264555,-0.059079415546202975,-0.0384106624225352,0.006272130382836696
calendar_1day_seed20260921,1000_10000,alt0_closed_beginners,altitude_equipment,0.0037710243837919544,-0.008040717281776594,0.0159754711795379,0.007063462658755166
