x,y,utc,discipline,flight_id
446874.4037335367,6875774.906699842,1472737024.0,paragliders,20199969
447683.20096510777,6875942.488109938,1472737280.0,paragliders,20200520
445833.9728235332,6875999.71033828,1473421056.0,paragliders,20200895
446036.6193738722,6875594.655767981,1473421312.0,paragliders,20200903
445728.33239842346,6876371.967584984,1473431040.0,paragliders,20200986
445946.47234186047,6876451.689022791,1473424256.0,paragliders,20201195
446627.9652716283,6875540.613055499,1474636416.0,paragliders,20202029
448776.946641096,6876612.433364389,1474640768.0,paragliders,20202073
446561.8737975085,6875302.929314971,1474636416.0,paragliders,20202074
446573.48921724653,6875296.029275556,1474636416.0,paragliders,20202752
446173.69399198587,6877560.101597883,1491220480.0,paragliders,20208512
446131.78698643635,6877611.55294859,1491220480.0,paragliders,20208512
446133.4853307485,6877668.187985741,1491220480.0,paragliders,20208512
445898.1934829884,6876601.653348826,1491217152.0,paragliders,20208520
446548.61059362645,6876137.968981014,1491220352.0,paragliders,20208520
445959.39254044194,6876501.05105205,1491220864.0,paragliders,20208523
449948.4050888901,6877003.798445585,1491221504.0,paragliders,20208523
446364.3948930679,6876198.791900637,1491220736.0,paragliders,20208597
445846.165410536,6876222.34878281,1491220608.0,paragliders,20208613
446544.6762609152,6876414.765209522,1491753856.0,paragliders,20209827
445936.3677827467,6876740.849579675,1491742336.0,paragliders,20209887
446178.8120273229,6876136.677072599,1491748992.0,paragliders,20209887
447814.6093197565,6875148.376399956,1494764288.0,paragliders,20213849
446444.03140797926,6875343.283622416,1494764288.0,paragliders,20214188
446739.1098481265,6875119.686277996,1494945664.0,paragliders,20214487
447083.97659189644,6875368.339635103,1495885824.0,paragliders,20216245
445877.2012158305,6875435.917601554,1495888384.0,paragliders,20216245
447009.16003134265,6876653.99745726,1495892224.0,paragliders,20216245
446953.0868158187,6875473.312927431,1495895680.0,paragliders,20216245
446917.13367320935,6875167.4697321,1496573696.0,paragliders,20217431
447631.6089040653,6876369.73808771,1496578560.0,paragliders,20217432
447609.2781190306,6876421.138261968,1496578560.0,paragliders,20217432
447661.1658471158,6876437.108660547,1496578560.0,paragliders,20217432
446481.3325259308,6875556.111262786,1496582656.0,paragliders,20217465
447133.6634534938,6875124.872475957,1496573824.0,paragliders,20217473
447082.12040341133,6875181.169205953,1496573824.0,paragliders,20217477
446215.8147697934,6875882.874880697,1496585600.0,paragliders,20217486
446947.66145072825,6875183.217185157,1496573694.496674,paragliders,20217492
446908.33559201576,6875254.733886436,1496573952.0,paragliders,20217492
447238.6168059706,6875832.42839056,1496588928.0,paragliders,20217513
446266.7326011374,6875532.631342867,1496582656.0,paragliders,20217538
446450.11553644825,6875449.449602043,1496582400.0,paragliders,20217624
446994.39817344013,6875684.896953,1498228736.0,paragliders,20219686
447295.2786413115,6875056.701511916,1500121856.0,paragliders,20221294
446970.8164649586,6875097.696502319,1500126336.0,paragliders,20221336
446704.18439534405,6875002.261049085,1500128128.0,paragliders,20221360
447303.8969254973,6875280.211898546,1500120960.0,paragliders,20221828
446526.31046808127,6875051.015688856,1501504896.0,paragliders,20222297
446504.19710467436,6875175.131403873,1501505664.0,paragliders,20222300
447081.0581223916,6875223.642880383,1501591552.0,paragliders,20222313
446152.41948222497,6876000.214493431,1501502208.0,paragliders,20222320
448681.6144275461,6875117.34304375,1501939840.0,paragliders,20222604
447030.0863503368,6875699.597966338,1502027136.0,paragliders,20222711
447022.89384408697,6875426.594252079,1502029184.0,paragliders,20222711
445947.2813751144,6875039.634026113,1502023808.0,paragliders,20222789
445685.65385404346,6875702.347527511,1502016256.0,paragliders,20222842
445903.2974794776,6876003.893308517,1502031488.0,paragliders,20222862
445580.10142098146,6878476.158118749,1502714368.0,paragliders,20223458
446335.00262682035,6876290.951768837,1503233280.0,paragliders,20224208
447472.2666362998,6875939.029429944,1503231360.0,paragliders,20224246
448654.5896090499,6876213.283404661,1503231616.0,paragliders,20224246
447361.5795537646,6877423.684322474,1503232896.0,paragliders,20224246
445260.76625732874,6877016.469771759,1503234176.0,paragliders,20224246
446132.9043822079,6876465.316979434,1503243264.0,paragliders,20224246
446848.10900404846,6875947.672153655,1503229312.0,paragliders,20224293
447169.14278458426,6875846.565175326,1503229696.0,paragliders,20224303
446604.8117888596,6875575.101668548,1506085504.0,paragliders,20226490
446632.4927803402,6875287.099716816,1506083200.0,paragliders,20226501
446292.3322517549,6875268.69297923,1506083072.0,paragliders,20226506
446669.0438653738,6875246.701676019,1506082304.0,paragliders,20226811
447292.27363847045,6876661.959651055,1522586496.0,paragliders,20231422
446496.8645310865,6875766.551859237,1522580096.0,paragliders,20231444
446462.6838879869,6875739.898324427,1522580096.0,paragliders,20231463
446436.77226283867,6875933.523652325,1522580224.0,paragliders,20231473
447264.56044580473,6875914.79536082,1522929408.0,paragliders,20231617
449866.5572811327,6875097.552562598,1522929920.0,paragliders,20231617
447109.5749540241,6875868.948738581,1522929408.0,paragliders,20231621
449627.1205335461,6875175.274122146,1522929920.0,paragliders,20231621
449639.4954207279,6875173.669972334,1522929920.0,paragliders,20231621
449794.81034947955,6875192.752657583,1522929920.0,paragliders,20231621
446913.99608622404,6875345.59504107,1522929264.9957006,paragliders,20231666
448820.1063777864,6875932.395157494,1522929280.0,paragliders,20231742
446698.0273457841,6876939.651623839,1523880064.0,paragliders,20232358
449743.56889988476,6878024.264968819,1523880448.0,paragliders,20232358
446573.6941965523,6876917.0598358195,1523872768.0,paragliders,20232361
446450.92322252534,6876365.92256734,1524146816.0,paragliders,20233784
446494.3913977186,6876646.405342376,1524146816.0,paragliders,20233978
445238.1343146057,6879019.613283669,1524146048.0,paragliders,20234044
448585.04198694567,6875124.522983124,1524488448.0,paragliders,20236631
445166.09127266426,6879201.8342479225,1524146048.0,paragliders,20237472
447273.2873981057,6875311.435424428,1525869696.0,paragliders,20238598
446167.3662131575,6878817.880305161,1525876096.0,paragliders,20238598
447334.26317489886,6875328.972334746,1525869696.0,paragliders,20238617
445857.9702004345,6875720.6375448415,1526210944.0,paragliders,20239137
445525.35887066444,6875940.004391974,1529492224.0,paragliders,20242042
445506.8192294043,6875971.247774802,1529492352.0,paragliders,20242171
446924.04495062266,6876103.935333121,1529157504.0,paragliders,20242307
446374.021647666,6875850.932090081,1530885504.0,paragliders,20244472
446331.9507822365,6875634.296947613,1530885888.0,paragliders,20244472
445113.0292184457,6875093.720430219,1530967680.0,paragliders,20244711
447471.9918966408,6875257.627659935,1531831168.0,paragliders,20245737
446519.3746745602,6875749.149331356,1533036288.0,paragliders,20247748
446711.36955195747,6875288.88131111,1533035904.0,paragliders,20247818
446195.9209995313,6876228.699142957,1533564032.0,paragliders,20248648
446168.6769960053,6875774.742242883,1533565696.0,paragliders,20248648
446970.79690556694,6875645.540317537,1533556480.0,paragliders,20248666
447891.18841384986,6875725.946498608,1533738240.0,paragliders,20248836
446658.081897059,6876510.195447969,1533736448.0,paragliders,20248850
446403.8888598182,6875433.907357833,1533737600.0,paragliders,20248850
446991.49806297687,6875924.510160133,1533727488.0,paragliders,20248854
449072.44256743614,6875524.381769583,1533729280.0,paragliders,20248882
446642.8690167983,6875716.222766583,1534944256.0,paragliders,20250360
445360.2029863273,6876052.822255274,1535802112.0,paragliders,20251314
445103.4826941642,6876445.776056344,1535804288.0,paragliders,20251318
445319.67492535315,6876279.670152693,1535804288.0,paragliders,20251320
445544.6672338235,6876285.816054675,1535802624.0,paragliders,20251338
445569.0006275193,6876383.359633857,1535802624.0,paragliders,20251461
445298.8207394766,6876411.086432511,1535804288.0,paragliders,20251536
446597.997130847,6875223.81342002,1536405120.0,paragliders,20251985
446063.60496066505,6876576.243046702,1536404864.0,paragliders,20252017
446793.67456119263,6876582.290349555,1536405248.0,paragliders,20252017
445811.31200411747,6876779.7707853345,1536404736.0,paragliders,20252028
445850.472181247,6876763.169483324,1536404736.0,paragliders,20252028
445849.4594387066,6876742.235197833,1536404736.0,paragliders,20252028
446698.6907017192,6876424.995596945,1536405248.0,paragliders,20252028
446665.4001204146,6876413.360326023,1536405248.0,paragliders,20252028
446928.15518560534,6876042.55558953,1536405248.0,paragliders,20252028
446146.2158435932,6876762.217949591,1536404992.0,paragliders,20252055
446929.08829368145,6875941.167750504,1536405248.0,paragliders,20252055
446630.04534354364,6875885.539208023,1536413696.0,paragliders,20252067
446761.19273239805,6876174.552808189,1536404096.0,paragliders,20252107
446792.1182958834,6876183.7310482655,1536404096.0,paragliders,20252107
446795.9973018092,6876182.91496803,1536404096.0,paragliders,20252107
446768.66925012774,6875483.606238475,1536409856.0,paragliders,20252114
446979.6240120451,6876005.061132514,1536405376.0,paragliders,20252124
446260.77908806136,6876608.490202617,1536407168.0,paragliders,20252140
447403.7592600211,6875397.458514505,1536407680.0,paragliders,20252140
