x,y,utc,discipline,flight_id
496068.9496130029,6184750.731130161,1655381504.0,paragliders,20324314
496122.97366943804,6184668.8894986855,1655381504.0,paragliders,20324415
496268.0175518755,6184382.37321522,1663682048.0,paragliders,20333469
496253.4738414515,6184346.746244372,1663682048.0,paragliders,20333469
496253.93769504735,6184432.958172907,1663682048.0,paragliders,20333469
496584.2887981195,6184778.036756727,1663840768.0,paragliders,20333611
496692.1611251531,6184819.365789777,1663840768.0,paragliders,20333611
496692.95004538,6184820.748233854,1663840768.0,paragliders,20333611
495900.61328978953,6184572.972470211,1665314944.0,paragliders,20334304
496709.26637813036,6184833.237939111,1664968832.0,paragliders,20334335
495931.21271511173,6184957.712348471,1680700672.0,paragliders,20337900
497483.9322244476,6184067.688618592,1692792064.0,paragliders,20350424
496005.8710707681,6184676.6506416425,1694171904.0,paragliders,20351619
497565.83859275054,6184245.893342844,1695550464.0,paragliders,20352808
496160.55936858716,6184380.408195281,1696079488.0,paragliders,20353163
496019.9661527564,6184633.318740433,1696076672.0,paragliders,20353359
496049.84985917783,6184526.130436176,1696246016.0,paragliders,20353434
496034.03757374006,6184618.959041892,1696246016.0,paragliders,20353434
496020.192816304,6184839.910841903,1696081152.0,paragliders,20353516
496024.3744546596,6184725.5481641805,1696081152.0,paragliders,20353516
495437.3506226266,6184968.042847355,1697032704.0,paragliders,20354008
495437.9535475721,6184955.677148741,1697032704.0,paragliders,20354008
495481.9754060565,6184945.126710713,1697032704.0,paragliders,20354008
495444.2815853472,6184958.237885412,1697032704.0,paragliders,20354008
495483.83401790715,6184990.638658547,1697032704.0,paragliders,20354008
496033.0973893039,6184696.231004238,1713015680.0,paragliders,20357578
496022.8483518374,6184699.592816847,1713015808.0,paragliders,20357578
496047.69727743627,6184684.207762172,1713015808.0,paragliders,20357578
495968.5045897806,6184642.977920367,1713015808.0,paragliders,20357578
495826.03166508063,6184763.053167779,1713015808.0,paragliders,20357578
495791.55052797333,6184771.708471484,1713015808.0,paragliders,20357578
496105.8684215491,6184634.620369138,1713015808.0,paragliders,20357578
495817.8744406837,6184900.618908928,1713016064.0,paragliders,20357578
496097.0778503924,6184001.219007863,1715260416.0,paragliders,20358636
496092.1188236234,6184021.146987123,1715260416.0,paragliders,20358636
496092.9692295557,6183992.964672539,1715260416.0,paragliders,20358636
495879.4338428066,6184839.651364487,1715260544.0,paragliders,20358636
497516.61425070855,6184244.145496574,1724334464.0,paragliders,20367387
497516.9061468544,6184266.514885385,1724334464.0,paragliders,20367387
497509.7819994787,6184257.202921512,1724334464.0,paragliders,20367387
497355.5882814724,6184247.863620307,1724321280.0,paragliders,20367432
496017.7219977788,6183947.987644819,1748521344.0,paragliders,20378420
499438.91662904696,6182398.496972418,1750515584.0,paragliders,20380394
496045.9428189099,6183959.399547817,1751113600.0,paragliders,20381291
496187.55986259703,6184035.1464774925,1751114112.0,paragliders,20381291
496111.7500707472,6184001.592211748,1751114112.0,paragliders,20381291
496113.9296520674,6183775.93738755,1751115392.0,paragliders,20381291
495997.87025892636,6183874.555268497,1755955712.0,paragliders,20385701
495966.9113760015,6183610.902537697,1755955840.0,paragliders,20385701
496073.9053807519,6184638.988627367,1760619648.0,paragliders,20387560
496055.25863053143,6184701.052509763,1760793600.0,paragliders,20387680
496060.895695727,6184641.18973698,1760618240.0,paragliders,20387806
499493.99799348577,6182537.409239549,1781353984.0,paragliders,20397945
499328.9402355965,6182834.246124543,1781353728.0,paragliders,20397989
499538.5721666832,6182519.328192223,1781354112.0,paragliders,20397989
499542.97091930866,6182451.249818706,1781354112.0,paragliders,20397989
499534.3391331358,6182502.796465455,1781354112.0,paragliders,20397989
480384.3219766206,6188795.120302903,1596801280.0,hang gliders,20290253
484125.0945723189,6188792.913274404,1117190144.0,paragliders,20040931
