discipline,statistic,variant,days,rho,occupied_day_pairs,bartlett_variance_factor
para,msd_100,raw,37,0.015862635038887487,2030,3.6416116187972905
para,msd_100,raw,38,0.023931115308050737,2022,3.6835942655853398
para,msd_100,raw,39,0.013958195662004094,2024,3.7246511928103114
para,msd_100,raw,40,0.007823457491467619,2066,3.764353183457135
para,msd_100,raw,41,-0.0013209268429932928,2054,3.802500123706137
para,msd_100,raw,42,-0.007344980457084968,2029,3.8387676417126633
para,msd_100,raw,43,-0.007956719651495915,2045,3.8730066714185556
para,msd_100,raw,44,0.021549669449067728,2025,3.9053277125172943
para,msd_100,raw,45,0.024167579175799776,2004,3.9371700259871596
para,msd_100,raw,46,0.03928827600491105,1974,3.96867865535728
para,msd_100,raw,47,0.039278381894487104,1990,4.000518333520373
para,msd_100,raw,48,0.010563987252899983,1991,4.032667957672274
para,msd_100,raw,49,0.015059072037475332,1983,4.063936535420131
para,msd_100,raw,50,0.018666838438825356,1982,4.094556732939575
para,msd_100,raw,51,0.03168769879552443,1967,4.124708171279389
para,msd_100,raw,52,0.010267920844689728,1950,4.154918696559804
para,msd_100,raw,53,0.029331273157442175,1981,4.1843766707294385
para,msd_100,raw,54,0.005309331511157363,1985,4.21382995226899
para,msd_100,raw,55,0.007886793446657749,1954,4.24240527198933
para,msd_100,raw,56,0.02294583203672387,1950,4.2702417157713235
para,msd_100,raw,57,0.024605906250175457,1948,4.2979065591412
para,msd_100,raw,58,0.020559838104580046,1924,4.325465921920745
para,msd_100,raw,59,0.02776766414237499,1933,4.352788012677408
para,msd_100,raw,60,0.01400974129458613,1934,4.3801249558802615
para,msd_100,raw,61,0.02607808258301483,1945,4.407024941643501
para,msd_100,raw,62,0.04428982750662295,1929,4.4338984144009235
para,msd_100,raw,63,0.017379611203822493,1920,4.461324787309117
para,msd_100,raw,64,0.02328918961379909,1921,4.488437198914047
para,msd_1000,raw,0,1.0,3642,
para,msd_1000,raw,1,0.2141049929116781,2503,1.0
para,msd_1000,raw,2,0.13138500934956776,2312,1.214104992911678
para,msd_1000,raw,3,0.08694253147375797,2257,1.3730633301152828
para,msd_1000,raw,4,0.062557747958524,2246,1.496013764453964
para,msd_1000,raw,5,0.036765542726127386,2183,1.5948071242405821
para,msd_1000,raw,6,0.022973181036877885,2214,1.672924545007037
para,msd_1000,raw,7,0.08982351800483443,2181,1.7352864687078984
para,msd_1000,raw,8,0.05330982958929254,2174,1.8045137909847528
para,msd_1000,raw,9,0.05944954024521334,2171,1.8702038926643714
para,msd_1000,raw,10,0.06838306032500172,2183,1.9346458820571089
para,msd_1000,raw,11,0.053376887443360985,2130,1.9998044298011672
para,msd_1000,raw,12,0.05471267490613107,2155,2.0629993674951095
para,msd_1000,raw,13,0.04142936404783209,2172,2.124889341683234
para,msd_1000,raw,14,0.04670096344295616,2167,2.183856371565603
para,msd_1000,raw,15,0.06490165269931997,2158,2.241187925922717
para,msd_1000,raw,16,0.046608877326518756,2165,2.2994657425726066
para,msd_1000,raw,17,0.058734217885610375,2115,2.3563707428315115
para,msd_1000,raw,18,0.0786100053149459,2132,2.4134789894933832
para,msd_1000,raw,19,0.03403830684894891,2139,2.472850579171369
para,msd_1000,raw,20,0.05838170110198257,2121,2.5296888405664504
para,msd_1000,raw,21,0.059695549814935966,2114,2.5866740962193315
para,msd_1000,raw,22,0.030415219967254842,2144,2.643905742250582
para,msd_1000,raw,23,0.029058347413148316,2077,2.6988055251458327
para,msd_1000,raw,24,0.005254934715126634,2108,2.7515518550842413
para,msd_1000,raw,25,0.01553134537111332,2079,2.8004988734047878
para,msd_1000,raw,26,0.025058380991772742,2083,2.846875455344608
para,msd_1000,raw,27,0.03586417175501659,2071,2.8916729112882775
para,msd_1000,raw,28,0.0433733227006052,2104,2.9358322755041852
para,msd_1000,raw,29,0.05083534352359487,2078,2.9799374299604167
para,msd_1000,raw,30,0.04468389066197125,2066,3.0244912636878065
para,msd_1000,raw,31,0.014781486284817033,2065,3.0690534881851685
para,msd_1000,raw,32,0.0031780412956553712,2082,3.111754416544247
para,msd_1000,raw,33,0.006356509958580966,2052,3.152060018414634
para,msd_1000,raw,34,0.022036364149176684,2045,3.1903686148784423
para,msd_1000,raw,35,-0.010569432471173326,2056,3.227747369495701
para,msd_1000,raw,36,0.015065470551622901,2041,3.262462335941381
para,msd_1000,raw,37,0.004075665310886799,2030,3.2961151674738676
para,msd_1000,raw,38,0.013271952050531242,2022,3.3282113060473226
para,msd_1000,raw,39,0.01010336015970433,2024,3.359342101722166
